,has 1 child,has 2 children,has more than 2 children,is_married,AGE AT INTERVIEW DATE,age_squared,gave_birth_to_child
1802,0,1,0,1,43.0,1849.0,0.0
1803,0,1,0,1,44.0,1936.0,0.0
1804,0,1,0,1,46.0,2116.0,0.0
1805,0,1,0,1,48.0,2304.0,0.0
1806,0,1,0,1,51.0,2601.0,0.0
1820,1,0,0,1,27.0,729.0,0.0
1821,0,1,0,1,28.0,784.0,1.0
1822,0,1,0,1,29.0,841.0,0.0
1823,0,1,0,1,30.0,900.0,0.0
1824,0,0,1,1,31.0,961.0,1.0
1825,0,0,1,1,33.0,1089.0,0.0
1826,0,0,1,1,35.0,1225.0,0.0
1827,0,0,1,1,37.0,1369.0,0.0
1828,0,0,1,1,39.0,1521.0,0.0
1829,0,0,1,1,41.0,1681.0,0.0
1830,0,0,1,1,43.0,1849.0,0.0
1831,0,0,1,1,45.0,2025.0,0.0
1832,0,0,1,1,47.0,2209.0,0.0
1833,0,0,1,1,49.0,2401.0,0.0
1850,1,0,0,1,34.0,1156.0,0.0
1851,1,0,0,1,35.0,1225.0,0.0
1852,1,0,0,1,37.0,1369.0,0.0
1853,1,0,0,1,39.0,1521.0,0.0
1854,1,0,0,1,41.0,1681.0,0.0
1855,1,0,0,1,43.0,1849.0,0.0
1856,1,0,0,1,46.0,2116.0,0.0
1857,1,0,0,1,47.0,2209.0,0.0
1858,1,0,0,1,49.0,2401.0,0.0
1859,1,0,0,1,51.0,2601.0,0.0
1860,1,0,0,1,54.0,2916.0,0.0
1897,1,0,0,1,24.0,576.0,0.0
1902,1,0,0,1,30.0,900.0,0.0
1903,0,0,1,1,31.0,961.0,0.0
1904,0,0,1,1,32.0,1024.0,0.0
1905,0,0,1,1,33.0,1089.0,0.0
1906,0,0,1,1,35.0,1225.0,0.0
1907,0,0,1,1,37.0,1369.0,0.0
1910,0,0,1,1,43.0,1849.0,0.0
1911,0,0,1,1,45.0,2025.0,0.0
1912,0,0,1,1,47.0,2209.0,0.0
1913,0,0,1,1,49.0,2401.0,0.0
1932,1,0,0,1,29.0,841.0,0.0
1933,0,1,0,1,32.0,1024.0,1.0
1934,0,0,1,1,33.0,1089.0,1.0
1935,0,0,1,1,35.0,1225.0,0.0
1936,0,0,1,1,38.0,1444.0,0.0
1937,0,0,1,1,39.0,1521.0,0.0
1938,0,0,1,1,42.0,1764.0,0.0
1940,0,0,1,1,46.0,2116.0,0.0
1941,0,0,1,1,48.0,2304.0,0.0
1953,1,0,0,1,27.0,729.0,0.0
1954,1,0,0,1,27.0,729.0,0.0
1955,0,1,0,1,29.0,841.0,1.0
1956,0,1,0,1,30.0,900.0,0.0
1957,0,1,0,1,31.0,961.0,0.0
1958,0,1,0,1,32.0,1024.0,0.0
1959,0,1,0,1,33.0,1089.0,0.0
1960,0,1,0,1,34.0,1156.0,0.0
1961,0,1,0,1,36.0,1296.0,0.0
1962,0,1,0,1,39.0,1521.0,0.0
1963,0,1,0,1,41.0,1681.0,0.0
1964,0,1,0,1,43.0,1849.0,0.0
1965,0,1,0,1,44.0,1936.0,0.0
1966,0,1,0,1,46.0,2116.0,0.0
1967,0,1,0,1,48.0,2304.0,0.0
1968,0,1,0,1,51.0,2601.0,0.0
1983,1,0,0,1,27.0,729.0,0.0
1984,1,0,0,1,28.0,784.0,0.0
1985,1,0,0,1,29.0,841.0,0.0
1986,0,1,0,1,30.0,900.0,1.0
1987,0,1,0,1,32.0,1024.0,0.0
1988,0,1,0,1,34.0,1156.0,0.0
1989,0,1,0,1,36.0,1296.0,0.0
1990,0,1,0,1,38.0,1444.0,0.0
1991,0,1,0,1,40.0,1600.0,0.0
1992,0,1,0,1,42.0,1764.0,0.0
1993,0,1,0,1,44.0,1936.0,0.0
1994,0,1,0,1,46.0,2116.0,0.0
1995,0,1,0,1,48.0,2304.0,0.0
2058,1,0,0,1,22.0,484.0,0.0
2059,1,0,0,1,23.0,529.0,0.0
2060,0,1,0,1,24.0,576.0,1.0
2061,0,1,0,1,25.0,625.0,0.0
2062,0,1,0,1,26.0,676.0,0.0
2063,0,1,0,1,27.0,729.0,0.0
2064,0,1,0,1,28.0,784.0,0.0
2065,0,1,0,1,29.0,841.0,0.0
2066,0,1,0,1,30.0,900.0,0.0
2067,0,1,0,1,31.0,961.0,0.0
2068,0,1,0,1,33.0,1089.0,0.0
2069,0,1,0,1,35.0,1225.0,0.0
2070,0,1,0,1,37.0,1369.0,0.0
2071,0,1,0,1,39.0,1521.0,0.0
2072,0,1,0,0,41.0,1681.0,0.0
2073,0,1,0,0,43.0,1849.0,0.0
2074,0,1,0,0,45.0,2025.0,0.0
2075,0,1,0,0,47.0,2209.0,0.0
2076,0,1,0,0,49.0,2401.0,0.0
2113,1,0,0,1,23.0,529.0,0.0
2114,1,0,0,1,24.0,576.0,0.0
2115,0,1,0,1,26.0,676.0,1.0
2116,0,1,0,1,27.0,729.0,0.0
2117,0,1,0,1,28.0,784.0,0.0
2118,0,1,0,0,29.0,841.0,0.0
2119,0,1,0,0,30.0,900.0,0.0
2120,0,1,0,0,31.0,961.0,0.0
2121,0,1,0,0,32.0,1024.0,0.0
2123,0,1,0,1,36.0,1296.0,0.0
2125,0,1,0,1,40.0,1600.0,0.0
2128,0,1,0,1,45.0,2025.0,0.0
2129,0,1,0,1,47.0,2209.0,0.0
2130,0,1,0,1,50.0,2500.0,0.0
2140,1,0,0,1,27.0,729.0,0.0
2141,1,0,0,1,28.0,784.0,0.0
2142,1,0,0,1,29.0,841.0,0.0
2143,1,0,0,1,30.0,900.0,0.0
2144,0,1,0,1,32.0,1024.0,1.0
2145,0,1,0,1,32.0,1024.0,0.0
2146,0,1,0,1,33.0,1089.0,0.0
2147,0,1,0,1,34.0,1156.0,0.0
2148,0,1,0,1,35.0,1225.0,0.0
2149,0,1,0,1,37.0,1369.0,0.0
2150,0,1,0,1,39.0,1521.0,0.0
2151,0,1,0,1,42.0,1764.0,0.0
2152,0,1,0,1,43.0,1849.0,0.0
2153,0,1,0,1,45.0,2025.0,0.0
2154,0,1,0,1,47.0,2209.0,0.0
2155,0,1,0,0,49.0,2401.0,0.0
2157,0,1,0,1,55.0,3025.0,0.0
2167,1,0,0,1,26.0,676.0,0.0
2168,1,0,0,1,26.0,676.0,0.0
2169,0,1,0,1,28.0,784.0,1.0
2170,0,1,0,1,29.0,841.0,0.0
2171,0,0,1,1,30.0,900.0,1.0
2172,0,0,1,1,31.0,961.0,0.0
2173,0,0,1,1,32.0,1024.0,0.0
2174,0,0,1,1,33.0,1089.0,0.0
2175,0,0,1,1,34.0,1156.0,0.0
2176,0,0,1,1,36.0,1296.0,0.0
2177,0,0,1,1,38.0,1444.0,0.0
2178,0,0,1,1,40.0,1600.0,0.0
2199,1,0,0,1,31.0,961.0,0.0
2200,1,0,0,1,32.0,1024.0,0.0
2201,1,0,0,1,33.0,1089.0,0.0
2202,1,0,0,0,34.0,1156.0,0.0
2203,1,0,0,1,36.0,1296.0,0.0
2204,1,0,0,1,38.0,1444.0,0.0
2205,1,0,0,1,40.0,1600.0,0.0
2206,1,0,0,1,42.0,1764.0,0.0
2207,1,0,0,1,44.0,1936.0,0.0
2208,1,0,0,1,46.0,2116.0,0.0
2209,1,0,0,1,47.0,2209.0,0.0
2210,1,0,0,1,49.0,2401.0,0.0
2211,1,0,0,1,52.0,2704.0,0.0
2229,1,0,0,1,33.0,1089.0,0.0
2230,1,0,0,1,35.0,1225.0,0.0
2231,0,1,0,1,37.0,1369.0,1.0
2232,0,1,0,1,39.0,1521.0,0.0
2233,0,1,0,1,41.0,1681.0,0.0
2234,0,1,0,1,43.0,1849.0,0.0
2235,0,1,0,1,45.0,2025.0,0.0
2236,0,1,0,1,46.0,2116.0,0.0
2237,0,1,0,1,48.0,2304.0,0.0
2238,0,1,0,1,51.0,2601.0,0.0
2279,1,0,0,1,29.0,841.0,0.0
2280,1,0,0,1,30.0,900.0,0.0
2281,0,1,0,1,31.0,961.0,1.0
2282,0,1,0,1,32.0,1024.0,0.0
2283,0,1,0,1,33.0,1089.0,0.0
2284,0,1,0,1,35.0,1225.0,0.0
2285,0,0,1,1,37.0,1369.0,1.0
2286,0,0,1,1,39.0,1521.0,0.0
2287,0,0,1,1,41.0,1681.0,0.0
2288,0,0,1,1,44.0,1936.0,0.0
2289,0,0,1,1,45.0,2025.0,0.0
2290,0,0,1,1,47.0,2209.0,0.0
2291,0,0,1,1,49.0,2401.0,0.0
2292,0,0,1,1,52.0,2704.0,0.0
2303,1,0,0,1,27.0,729.0,0.0
2304,0,1,0,1,28.0,784.0,1.0
2305,0,1,0,1,29.0,841.0,0.0
2306,0,1,0,1,30.0,900.0,0.0
2307,0,1,0,1,31.0,961.0,0.0
2308,0,1,0,1,32.0,1024.0,0.0
2309,0,1,0,1,33.0,1089.0,0.0
2310,0,1,0,1,34.0,1156.0,0.0
2311,0,1,0,0,36.0,1296.0,0.0
2312,0,1,0,0,38.0,1444.0,0.0
2313,0,1,0,0,40.0,1600.0,0.0
2314,0,1,0,0,42.0,1764.0,0.0
2390,1,0,0,1,35.0,1225.0,0.0
2391,1,0,0,0,37.0,1369.0,0.0
2392,1,0,0,0,38.0,1444.0,0.0
2393,1,0,0,0,40.0,1600.0,0.0
2394,1,0,0,0,42.0,1764.0,0.0
2395,1,0,0,0,44.0,1936.0,0.0
2410,1,0,0,1,25.0,625.0,0.0
2411,1,0,0,1,26.0,676.0,0.0
2412,1,0,0,1,28.0,784.0,0.0
2413,1,0,0,1,29.0,841.0,0.0
2414,0,1,0,1,30.0,900.0,1.0
2415,0,1,0,1,31.0,961.0,0.0
2416,0,1,0,1,32.0,1024.0,0.0
2417,0,1,0,1,33.0,1089.0,0.0
2418,0,1,0,1,34.0,1156.0,0.0
2419,0,1,0,1,35.0,1225.0,0.0
2420,0,1,0,1,37.0,1369.0,0.0
2421,0,1,0,1,40.0,1600.0,0.0
2422,0,1,0,1,42.0,1764.0,0.0
2423,0,1,0,1,43.0,1849.0,0.0
2424,0,1,0,1,45.0,2025.0,0.0
2425,0,1,0,1,47.0,2209.0,0.0
2426,0,1,0,1,49.0,2401.0,0.0
2427,0,1,0,1,52.0,2704.0,0.0
2434,1,0,0,1,25.0,625.0,0.0
2435,0,1,0,1,26.0,676.0,1.0
2436,0,1,0,1,27.0,729.0,0.0
2437,0,1,0,1,28.0,784.0,0.0
2440,0,1,0,1,32.0,1024.0,0.0
2441,0,0,1,1,32.0,1024.0,1.0
2442,0,0,1,1,33.0,1089.0,0.0
2443,0,0,1,1,34.0,1156.0,0.0
2444,0,0,1,1,35.0,1225.0,1.0
2445,0,0,1,1,36.0,1296.0,0.0
2446,0,0,1,1,38.0,1444.0,0.0
2452,0,0,1,1,51.0,2601.0,0.0
2453,0,0,1,1,52.0,2704.0,0.0
2454,0,0,1,0,55.0,3025.0,0.0
2487,1,0,0,1,23.0,529.0,0.0
2488,1,0,0,1,24.0,576.0,0.0
2489,0,1,0,1,25.0,625.0,1.0
2490,0,1,0,1,26.0,676.0,0.0
2491,0,1,0,1,27.0,729.0,0.0
2492,0,1,0,1,28.0,784.0,0.0
2493,0,1,0,1,29.0,841.0,0.0
2494,0,1,0,1,30.0,900.0,0.0
2495,0,1,0,1,32.0,1024.0,0.0
2496,0,1,0,1,32.0,1024.0,0.0
2497,0,1,0,1,33.0,1089.0,0.0
2498,0,1,0,1,34.0,1156.0,0.0
2499,0,1,0,1,35.0,1225.0,0.0
2500,0,1,0,1,37.0,1369.0,0.0
2501,0,1,0,1,39.0,1521.0,0.0
2502,0,1,0,1,41.0,1681.0,0.0
2503,0,1,0,1,43.0,1849.0,0.0
2504,0,1,0,1,46.0,2116.0,0.0
2505,0,1,0,1,47.0,2209.0,0.0
2506,0,1,0,1,49.0,2401.0,0.0
2507,0,1,0,1,51.0,2601.0,0.0
2508,0,1,0,1,54.0,2916.0,0.0
2511,1,0,0,1,21.0,441.0,0.0
2512,1,0,0,1,22.0,484.0,0.0
2513,1,0,0,1,23.0,529.0,0.0
2514,1,0,0,1,24.0,576.0,0.0
2515,0,1,0,1,25.0,625.0,1.0
2516,0,1,0,1,26.0,676.0,0.0
2517,0,0,1,1,27.0,729.0,1.0
2518,0,0,1,1,29.0,841.0,0.0
2519,0,0,1,1,30.0,900.0,0.0
2520,0,0,1,1,31.0,961.0,0.0
2521,0,0,1,1,32.0,1024.0,0.0
2522,0,0,1,1,33.0,1089.0,0.0
2523,0,0,1,1,34.0,1156.0,0.0
2524,0,0,1,1,35.0,1225.0,0.0
2525,0,0,1,1,36.0,1296.0,0.0
2526,0,0,1,1,37.0,1369.0,0.0
2527,0,0,1,1,39.0,1521.0,0.0
2528,0,0,1,1,41.0,1681.0,0.0
2529,0,0,1,1,43.0,1849.0,0.0
2530,0,0,1,1,45.0,2025.0,0.0
2531,0,0,1,1,47.0,2209.0,0.0
2544,1,0,0,1,26.0,676.0,0.0
2545,1,0,0,1,27.0,729.0,0.0
2546,1,0,0,1,28.0,784.0,0.0
2547,0,1,0,1,29.0,841.0,1.0
2548,0,1,0,1,30.0,900.0,0.0
2549,0,1,0,1,31.0,961.0,0.0
2550,0,0,1,1,32.0,1024.0,1.0
2551,0,0,1,1,33.0,1089.0,0.0
2552,0,0,1,1,34.0,1156.0,0.0
2553,0,0,1,1,35.0,1225.0,0.0
2554,0,0,1,1,37.0,1369.0,0.0
2555,0,0,1,1,39.0,1521.0,0.0
2556,0,0,1,1,41.0,1681.0,0.0
2557,0,0,1,1,43.0,1849.0,0.0
2558,0,0,1,1,45.0,2025.0,0.0
2559,0,0,1,1,47.0,2209.0,0.0
2560,0,0,1,0,49.0,2401.0,0.0
2561,0,0,1,0,51.0,2601.0,0.0
2583,1,0,0,1,39.0,1521.0,0.0
2584,1,0,0,1,41.0,1681.0,0.0
2585,1,0,0,1,43.0,1849.0,0.0
2586,1,0,0,1,45.0,2025.0,0.0
2587,1,0,0,1,47.0,2209.0,0.0
2588,1,0,0,1,49.0,2401.0,0.0
2589,1,0,0,1,51.0,2601.0,0.0
2604,1,0,0,1,32.0,1024.0,0.0
2605,1,0,0,1,33.0,1089.0,0.0
2606,1,0,0,1,34.0,1156.0,0.0
2607,1,0,0,1,35.0,1225.0,0.0
2608,1,0,0,1,37.0,1369.0,0.0
2609,1,0,0,1,39.0,1521.0,0.0
2610,1,0,0,1,41.0,1681.0,0.0
2611,1,0,0,1,43.0,1849.0,0.0
2612,1,0,0,1,45.0,2025.0,0.0
2613,1,0,0,1,47.0,2209.0,0.0
2614,1,0,0,1,49.0,2401.0,0.0
2615,1,0,0,1,50.0,2500.0,0.0
2616,1,0,0,1,53.0,2809.0,0.0
2626,1,0,0,1,27.0,729.0,0.0
2627,1,0,0,1,28.0,784.0,0.0
2628,1,0,0,1,29.0,841.0,0.0
2629,1,0,0,1,30.0,900.0,0.0
2630,1,0,0,1,31.0,961.0,0.0
2631,1,0,0,1,32.0,1024.0,0.0
2632,1,0,0,1,33.0,1089.0,0.0
2633,1,0,0,1,34.0,1156.0,0.0
2634,1,0,0,1,35.0,1225.0,0.0
2635,1,0,0,1,37.0,1369.0,0.0
2636,1,0,0,1,39.0,1521.0,0.0
2637,1,0,0,1,41.0,1681.0,0.0
2638,1,0,0,1,43.0,1849.0,0.0
2639,1,0,0,1,45.0,2025.0,0.0
2640,1,0,0,1,47.0,2209.0,0.0
2641,1,0,0,1,49.0,2401.0,0.0
2642,1,0,0,1,50.0,2500.0,0.0
2643,1,0,0,1,53.0,2809.0,0.0
2662,1,0,0,1,35.0,1225.0,0.0
2663,1,0,0,1,36.0,1296.0,0.0
2664,1,0,0,1,39.0,1521.0,0.0
2665,1,0,0,1,40.0,1600.0,0.0
2666,1,0,0,1,43.0,1849.0,0.0
2667,1,0,0,0,44.0,1936.0,0.0
2668,1,0,0,0,46.0,2116.0,0.0
2669,1,0,0,0,48.0,2304.0,0.0
2670,1,0,0,0,51.0,2601.0,0.0
2685,1,0,0,1,28.0,784.0,0.0
2686,1,0,0,1,29.0,841.0,0.0
2687,1,0,0,1,30.0,900.0,0.0
2688,0,1,0,1,31.0,961.0,1.0
2689,0,1,0,1,33.0,1089.0,0.0
2690,0,1,0,1,35.0,1225.0,0.0
2691,0,0,1,1,37.0,1369.0,1.0
2692,0,0,1,1,39.0,1521.0,0.0
2693,0,0,1,1,41.0,1681.0,0.0
2694,0,0,1,1,42.0,1764.0,0.0
2695,0,0,1,1,44.0,1936.0,0.0
2696,0,0,1,1,46.0,2116.0,0.0
2697,0,0,1,1,49.0,2401.0,0.0
2711,1,0,0,1,27.0,729.0,0.0
2712,0,1,0,1,29.0,841.0,1.0
2713,0,1,0,1,30.0,900.0,0.0
2714,0,1,0,1,30.0,900.0,0.0
2715,0,1,0,1,32.0,1024.0,0.0
2716,0,1,0,1,33.0,1089.0,0.0
2717,0,1,0,1,35.0,1225.0,0.0
2718,0,1,0,1,37.0,1369.0,0.0
2719,0,1,0,0,39.0,1521.0,0.0
2720,0,1,0,0,41.0,1681.0,0.0
2721,0,1,0,0,43.0,1849.0,0.0
2722,0,1,0,0,45.0,2025.0,0.0
2724,0,1,0,0,50.0,2500.0,0.0
2731,1,0,0,1,24.0,576.0,0.0
2732,1,0,0,1,25.0,625.0,0.0
2733,1,0,0,1,26.0,676.0,0.0
2734,1,0,0,1,27.0,729.0,0.0
2735,1,0,0,1,28.0,784.0,0.0
2736,0,1,0,1,29.0,841.0,1.0
2737,0,1,0,1,30.0,900.0,0.0
2738,0,1,0,1,31.0,961.0,0.0
2739,0,1,0,1,32.0,1024.0,0.0
2740,0,1,0,1,33.0,1089.0,0.0
2741,0,1,0,0,35.0,1225.0,0.0
2742,0,1,0,0,35.0,1225.0,0.0
2743,0,1,0,0,37.0,1369.0,0.0
2744,0,1,0,0,39.0,1521.0,0.0
2745,0,1,0,1,41.0,1681.0,0.0
2746,0,1,0,1,43.0,1849.0,0.0
2747,0,1,0,1,46.0,2116.0,0.0
2748,0,1,0,1,47.0,2209.0,0.0
2749,0,1,0,1,49.0,2401.0,0.0
2750,0,1,0,1,51.0,2601.0,0.0
2751,0,1,0,1,54.0,2916.0,0.0
2765,0,1,0,0,32.0,1024.0,0.0
2766,0,1,0,0,33.0,1089.0,0.0
2767,0,1,0,0,34.0,1156.0,0.0
2768,0,1,0,0,35.0,1225.0,0.0
2769,0,1,0,0,36.0,1296.0,0.0
2781,1,0,0,1,21.0,441.0,0.0
2782,1,0,0,0,23.0,529.0,0.0
2785,0,1,0,0,26.0,676.0,1.0
2789,0,1,0,1,30.0,900.0,0.0
2790,0,1,0,1,31.0,961.0,0.0
2791,0,1,0,1,32.0,1024.0,0.0
2792,0,1,0,0,33.0,1089.0,0.0
2793,0,1,0,0,34.0,1156.0,0.0
2794,1,0,0,0,35.0,1225.0,0.0
2795,1,0,0,0,36.0,1296.0,0.0
2796,1,0,0,0,37.0,1369.0,0.0
2797,1,0,0,0,39.0,1521.0,0.0
2798,1,0,0,0,41.0,1681.0,0.0
2799,0,1,0,0,43.0,1849.0,1.0
2804,0,1,0,0,53.0,2809.0,0.0
2805,0,1,0,1,55.0,3025.0,0.0
2808,1,0,0,1,21.0,441.0,0.0
2809,1,0,0,1,22.0,484.0,0.0
2810,1,0,0,1,23.0,529.0,0.0
2811,0,1,0,1,25.0,625.0,1.0
2812,0,1,0,1,25.0,625.0,0.0
2813,0,1,0,1,26.0,676.0,0.0
2814,0,1,0,1,27.0,729.0,0.0
2815,0,1,0,1,28.0,784.0,0.0
2816,0,0,1,1,30.0,900.0,1.0
2817,0,0,1,1,31.0,961.0,0.0
2818,0,0,1,1,32.0,1024.0,0.0
2819,0,0,1,1,33.0,1089.0,0.0
2820,0,0,1,1,34.0,1156.0,0.0
2821,0,0,1,1,35.0,1225.0,0.0
2822,0,0,1,1,36.0,1296.0,0.0
2823,0,0,1,1,37.0,1369.0,0.0
2824,0,0,1,1,39.0,1521.0,0.0
2825,0,0,1,1,41.0,1681.0,0.0
2826,0,0,1,1,43.0,1849.0,0.0
2827,0,0,1,1,45.0,2025.0,0.0
2828,0,0,1,1,47.0,2209.0,0.0
2829,0,0,1,1,49.0,2401.0,0.0
2830,0,0,1,1,51.0,2601.0,0.0
2831,0,0,1,1,53.0,2809.0,0.0
2832,0,0,1,1,55.0,3025.0,0.0
2839,1,0,0,1,24.0,576.0,0.0
2840,1,0,0,1,25.0,625.0,0.0
2841,1,0,0,1,26.0,676.0,0.0
2842,1,0,0,1,27.0,729.0,0.0
2844,1,0,0,1,30.0,900.0,0.0
2845,1,0,0,1,31.0,961.0,0.0
2846,1,0,0,1,32.0,1024.0,0.0
2847,1,0,0,1,32.0,1024.0,0.0
2848,1,0,0,1,34.0,1156.0,0.0
2849,1,0,0,1,34.0,1156.0,0.0
2850,1,0,0,1,35.0,1225.0,0.0
2851,1,0,0,1,37.0,1369.0,0.0
2852,1,0,0,1,40.0,1600.0,0.0
2878,1,0,0,1,32.0,1024.0,0.0
2879,0,1,0,1,34.0,1156.0,1.0
2880,0,0,1,1,36.0,1296.0,1.0
2881,0,0,1,1,38.0,1444.0,0.0
2882,0,0,1,1,40.0,1600.0,1.0
2883,0,0,1,1,42.0,1764.0,0.0
2884,0,0,1,1,44.0,1936.0,0.0
2885,0,0,1,1,46.0,2116.0,0.0
2886,0,0,1,1,48.0,2304.0,0.0
3028,1,0,0,1,25.0,625.0,0.0
3029,1,0,0,1,26.0,676.0,0.0
3030,0,1,0,1,27.0,729.0,1.0
3031,0,0,1,1,28.0,784.0,1.0
3032,1,0,0,1,30.0,900.0,0.0
3033,1,0,0,1,30.0,900.0,0.0
3034,1,0,0,1,31.0,961.0,0.0
3035,0,0,1,1,32.0,1024.0,0.0
3036,0,0,1,1,33.0,1089.0,0.0
3037,0,0,1,1,34.0,1156.0,0.0
3038,0,0,1,1,35.0,1225.0,0.0
3039,0,0,1,1,36.0,1296.0,0.0
3040,0,1,0,1,38.0,1444.0,0.0
3041,0,1,0,1,40.0,1600.0,0.0
3042,0,0,1,1,42.0,1764.0,0.0
3043,0,0,1,1,44.0,1936.0,0.0
3044,0,0,1,1,47.0,2209.0,0.0
3045,0,0,1,0,48.0,2304.0,0.0
3046,0,0,1,0,50.0,2500.0,0.0
3047,0,0,1,0,52.0,2704.0,0.0
3048,0,0,1,0,55.0,3025.0,0.0
3052,1,0,0,1,22.0,484.0,0.0
3054,1,0,0,0,24.0,576.0,0.0
3055,1,0,0,0,25.0,625.0,0.0
3056,1,0,0,0,26.0,676.0,0.0
3059,0,1,0,1,29.0,841.0,1.0
3060,0,0,1,1,30.0,900.0,1.0
3061,0,0,1,1,31.0,961.0,0.0
3062,0,0,1,1,32.0,1024.0,1.0
3063,0,0,1,1,33.0,1089.0,0.0
3064,0,0,1,1,34.0,1156.0,0.0
3065,0,0,1,1,35.0,1225.0,0.0
3066,0,0,1,1,37.0,1369.0,0.0
3067,0,0,1,1,38.0,1444.0,0.0
3068,0,0,1,1,40.0,1600.0,0.0
3069,0,0,1,1,42.0,1764.0,1.0
3070,0,0,1,1,44.0,1936.0,0.0
3071,0,0,1,1,46.0,2116.0,0.0
3072,0,0,1,1,48.0,2304.0,0.0
3073,0,0,1,1,50.0,2500.0,0.0
3074,0,0,1,1,52.0,2704.0,0.0
3075,0,0,1,1,55.0,3025.0,0.0
3091,1,0,0,0,29.0,841.0,0.0
3092,1,0,0,0,30.0,900.0,0.0
3093,1,0,0,0,31.0,961.0,0.0
3094,1,0,0,1,33.0,1089.0,0.0
3095,1,0,0,1,35.0,1225.0,0.0
3096,1,0,0,1,37.0,1369.0,0.0
3097,1,0,0,1,39.0,1521.0,0.0
3098,1,0,0,1,40.0,1600.0,0.0
3099,1,0,0,1,43.0,1849.0,0.0
3100,1,0,0,1,44.0,1936.0,0.0
3101,1,0,0,1,47.0,2209.0,0.0
3102,1,0,0,1,49.0,2401.0,0.0
3110,0,1,0,1,26.0,676.0,0.0
3111,0,1,0,1,27.0,729.0,0.0
3112,0,1,0,1,28.0,784.0,0.0
3113,0,1,0,1,29.0,841.0,0.0
3114,0,1,0,1,30.0,900.0,0.0
3115,0,1,0,1,32.0,1024.0,0.0
3116,1,0,0,1,33.0,1089.0,0.0
3117,1,0,0,1,33.0,1089.0,0.0
3118,1,0,0,1,35.0,1225.0,0.0
3119,0,1,0,1,35.0,1225.0,1.0
3120,0,1,0,1,37.0,1369.0,0.0
3121,0,1,0,1,38.0,1444.0,0.0
3122,0,1,0,1,40.0,1600.0,0.0
3123,0,1,0,1,42.0,1764.0,0.0
3124,0,1,0,1,45.0,2025.0,0.0
3125,0,1,0,1,46.0,2116.0,0.0
3126,0,1,0,1,48.0,2304.0,0.0
3127,0,1,0,1,50.0,2500.0,0.0
3128,0,1,0,1,52.0,2704.0,0.0
3129,0,1,0,1,55.0,3025.0,0.0
3141,1,0,0,1,26.0,676.0,0.0
3142,1,0,0,1,27.0,729.0,0.0
3143,1,0,0,1,28.0,784.0,0.0
3144,0,1,0,1,29.0,841.0,1.0
3145,0,1,0,1,30.0,900.0,0.0
3146,0,1,0,1,31.0,961.0,0.0
3147,0,1,0,1,32.0,1024.0,0.0
3148,0,0,1,1,34.0,1156.0,1.0
3149,0,0,1,1,36.0,1296.0,0.0
3150,0,0,1,1,38.0,1444.0,0.0
3151,0,0,1,1,40.0,1600.0,0.0
3152,0,0,1,1,43.0,1849.0,0.0
3153,0,0,1,1,44.0,1936.0,0.0
3154,0,0,1,1,46.0,2116.0,0.0
3155,0,0,1,1,48.0,2304.0,0.0
3156,0,0,1,1,51.0,2601.0,0.0
3162,1,0,0,1,24.0,576.0,0.0
3163,1,0,0,0,25.0,625.0,0.0
3164,1,0,0,0,26.0,676.0,0.0
3165,1,0,0,0,27.0,729.0,0.0
3166,1,0,0,0,28.0,784.0,0.0
3167,1,0,0,0,29.0,841.0,0.0
3168,1,0,0,0,31.0,961.0,0.0
3169,1,0,0,0,31.0,961.0,0.0
3170,1,0,0,0,32.0,1024.0,0.0
3171,1,0,0,0,33.0,1089.0,0.0
3172,1,0,0,0,35.0,1225.0,0.0
3173,1,0,0,0,36.0,1296.0,0.0
3174,1,0,0,0,36.0,1296.0,0.0
3175,1,0,0,0,38.0,1444.0,0.0
3176,1,0,0,0,40.0,1600.0,0.0
3177,1,0,0,0,42.0,1764.0,0.0
3178,1,0,0,0,44.0,1936.0,0.0
3179,1,0,0,0,47.0,2209.0,0.0
3180,1,0,0,0,48.0,2304.0,0.0
3181,1,0,0,0,50.0,2500.0,0.0
3182,1,0,0,0,52.0,2704.0,0.0
3183,1,0,0,0,55.0,3025.0,0.0
3229,0,0,1,1,35.0,1225.0,0.0
3230,0,0,1,1,37.0,1369.0,0.0
3231,0,0,1,1,39.0,1521.0,0.0
3232,0,0,1,1,41.0,1681.0,0.0
3233,0,0,1,1,43.0,1849.0,0.0
3234,0,0,1,1,45.0,2025.0,0.0
3235,0,0,1,0,47.0,2209.0,0.0
3236,0,0,1,0,48.0,2304.0,0.0
3237,0,0,1,0,51.0,2601.0,0.0
3250,0,1,0,1,26.0,676.0,0.0
3251,0,0,1,1,28.0,784.0,1.0
3252,0,0,1,1,28.0,784.0,0.0
3253,0,1,0,1,29.0,841.0,0.0
3254,0,1,0,1,30.0,900.0,0.0
3255,0,1,0,1,31.0,961.0,0.0
3256,0,1,0,1,33.0,1089.0,0.0
3257,0,1,0,1,35.0,1225.0,0.0
3258,0,1,0,1,37.0,1369.0,0.0
3259,0,1,0,1,39.0,1521.0,0.0
3260,0,1,0,1,42.0,1764.0,0.0
3261,0,1,0,1,43.0,1849.0,0.0
3262,0,1,0,1,45.0,2025.0,0.0
3263,0,1,0,1,47.0,2209.0,0.0
3264,0,1,0,1,50.0,2500.0,0.0
3275,1,0,0,1,28.0,784.0,0.0
